,bid,ask,last,openinterest,type,expiration,strike,underlying,underlying_last,quotedate,implied_vol,delta,gamma,vega,theta,rho,ticker,event_date,day_to_event
2016-01-25,364.0,387.0,381.3,17.0,call,2016-02-18,4625,AS51,5006.564,2016-01-25,0.21286219850159968,0.9232470507559442,0.0005112938303190501,1.7937710776016176,-0.4289343050071328,2.7885997462493477,AS51 02-18-16 C4625 Index,2015-12-16,-40
2016-01-27,338.0,346.0,347.6,17.0,call,2016-02-18,4625,AS51,4946.441,2016-01-27,0.2958972949837684,0.8237537609089646,0.0007128497414031492,3.1106738212895175,-1.7682491365698905,2.2464407203017696,AS51 02-18-16 C4625 Index,2015-12-16,-42
2016-01-28,311.0,346.0,352.6,17.0,call,2016-02-18,4625,AS51,4976.164000000001,2016-01-28,0.2170495984874966,0.9170640813821797,0.0005753796184764246,1.7792183991014006,-0.5587450466355975,2.4226873045700974,AS51 02-18-16 C4625 Index,2015-12-16,-43
2016-01-29,355.0,363.0,386.7,17.0,call,2016-02-18,4625,AS51,5005.524,2016-01-29,0.2601157979532135,0.9016962395850776,0.000557806643267026,1.9919876387178477,-0.9367728556178065,2.2612395440837565,AS51 02-18-16 C4625 Index,2015-12-16,-44
2016-02-01,413.0,421.0,420.0,17.0,call,2016-02-18,4625,AS51,5043.589,2016-02-01,0.2648813216077121,0.9340132198173026,0.00043374239487857107,1.3611896629439966,-0.6853934316565444,1.9984449211651285,AS51 02-18-16 C4625 Index,2015-12-16,-47
2016-02-02,397.0,405.0,363.7,17.0,call,2016-02-18,4625,AS51,4993.322,2016-02-02,0.18253787967872243,0.9749179420195173,0.0002866113947033864,0.5718112796755968,0.058031954226535225,1.9745223925833564,AS51 02-18-16 C4625 Index,2015-12-16,-48
2016-02-03,250.0,272.0,258.3,17.0,call,2016-02-18,4625,AS51,4876.7570000000005,2016-02-03,0.21708552218676014,0.8834400704493451,0.0009023276028241275,1.9145015845931683,-1.0483846968200157,1.664392827799043,AS51 02-18-16 C4625 Index,2015-12-16,-49
2016-02-04,339.0,347.0,351.6,17.0,call,2016-02-18,4625,AS51,4980.359,2016-02-04,0.19083901246233084,0.9739594188780619,0.0003066721571227049,0.5567983994411944,0.0028228718246861707,1.7256697480607606,AS51 02-18-16 C4625 Index,2015-12-16,-50
2016-02-05,313.0,347.0,343.5,17.0,call,2016-02-18,4625,AS51,4976.1759999999995,2016-02-05,,,,,,,AS51 02-18-16 C4625 Index,2015-12-16,-51
2016-02-08,303.0,338.0,340.9,17.0,call,2016-02-18,4625,AS51,4975.393,2016-02-08,,,,,,,AS51 02-18-16 C4625 Index,2015-12-16,-54
2016-02-09,201.0,223.0,210.7,17.0,call,2016-02-18,4625,AS51,4832.076,2016-02-09,0.21008894392367694,0.9061798345495949,0.001041068178652351,1.2592139539129001,-1.1296988082155188,1.0277333827917705,AS51 02-18-16 C4625 Index,2015-12-16,-55
2016-02-10,137.0,144.0,157.1,1.0,call,2016-02-18,4625,AS51,4775.68,2016-02-10,0.19407885845972644,0.8654718262642519,0.00157004818354046,1.5232064489584347,-1.5286996413525746,0.8714775871240904,AS51 02-18-16 C4625 Index,2015-12-16,-56
2016-02-11,159.0,177.0,195.3,1.0,call,2016-02-18,4625,AS51,4821.077,2016-02-11,0.16989173577165168,0.9594680197482626,0.0007544937786919028,0.5713749916288233,-0.33549761437265796,0.8496598470056784,AS51 02-18-16 C4625 Index,2015-12-16,-57
2016-02-12,161.0,179.0,137.7,1.0,call,2016-02-18,4625,AS51,4765.346,2016-02-12,,,,,,,AS51 02-18-16 C4625 Index,2015-12-16,-58
2016-02-15,182.0,204.0,201.5,1.0,call,2016-02-18,4625,AS51,4843.46,2016-02-15,,,,,,,AS51 02-18-16 C4625 Index,2015-12-16,-61
2016-02-16,182.0,204.0,288.7,1.0,call,2016-02-18,4625,AS51,4910.037,2016-02-16,0.5112510101806147,0.9444362371488213,0.0006013550150753214,0.406136271146204,-4.827718338430913,0.23827489690638284,AS51 02-18-16 C4625 Index,2015-12-16,-62
2016-02-17,243.0,265.0,254.0,1.0,call,2016-02-18,4625,AS51,4882.1,2016-02-17,,,,,,,AS51 02-18-16 C4625 Index,2015-12-16,-63
2016-02-18,,,327.0,0.0,call,2016-02-18,4625,AS51,4991.997,2016-02-18,,,,,,,AS51 02-18-16 C4625 Index,2015-12-16,-64
2015-10-16,49.0,61.0,55.5,0.0,call,2016-01-21,5550,AS51,5268.209,2015-10-16,0.1534360374616433,0.23551842283157334,0.0007343859605406356,8.311063520438738,-0.5611852745754039,3.1498697714583206,AS51 01-21-16 C5550 Index,2015-12-16,61
2015-10-19,44.0,53.0,50.4,0.0,call,2016-01-21,5550,AS51,5269.709,2015-10-19,0.14878820603147475,0.22629236810397999,0.0007523676335744926,8.005839292467618,-0.5413414927236637,2.941285570134588,AS51 01-21-16 C5550 Index,2015-12-16,58
2015-10-20,32.0,50.0,43.0,20.0,call,2016-01-21,5550,AS51,5235.5740000000005,2015-10-20,0.149333349301716,0.20123954704300007,0.0007087483746549085,7.392095524216566,-0.5120444948539483,2.5749649930169882,AS51 01-21-16 C5550 Index,2015-12-16,57
2015-10-21,39.0,52.0,46.9,20.0,call,2016-01-21,5550,AS51,5248.305,2015-10-21,0.15171472003002517,0.21328914938602617,0.0007240863609790227,7.62695495379397,-0.5422828143125186,2.7033040779039834,AS51 01-21-16 C5550 Index,2015-12-16,56
2015-10-22,34.0,49.0,43.0,20.0,call,2016-01-21,5550,AS51,5263.844,2015-10-22,0.14292391303120341,0.20887049268705893,0.0007612476203844054,7.515976160062664,-0.5053289723644327,2.6339181852989464,AS51 01-21-16 C5550 Index,2015-12-16,55
2015-10-23,53.0,70.0,63.1,60.0,call,2016-01-21,5550,AS51,5351.565,2015-10-23,0.14211245771753875,0.2789428696798398,0.0008846514667453949,8.878009524653118,-0.5854358378142503,3.525240571343486,AS51 01-21-16 C5550 Index,2015-12-16,54
2015-10-26,56.0,71.0,64.3,67.0,call,2016-01-21,5550,AS51,5347.993,2015-10-26,0.146661193327687,0.2801141922783831,0.0008743774416980817,8.742229581812511,-0.6209158528444231,3.417428502382847,AS51 01-21-16 C5550 Index,2015-12-16,51
2015-10-27,59.0,72.0,67.3,67.0,call,2016-01-21,5550,AS51,5346.151999999999,2015-10-27,0.15141229309558676,0.28451350808725573,0.0008585481161478984,8.754149676139475,-0.6528047683578829,3.425279769444987,AS51 01-21-16 C5550 Index,2015-12-16,50
2015-10-28,51.0,61.0,57.0,67.0,call,2016-01-21,5550,AS51,5335.223000000001,2015-10-28,0.1435997612389056,0.26246609486168837,0.0008770831788012736,8.348831851717796,-0.596993492372095,3.128268148280334,AS51 01-21-16 C5550 Index,2015-12-16,49
2015-10-29,35.0,46.0,42.6,77.0,call,2016-01-21,5550,AS51,5266.857,2015-10-29,0.14651170901674168,0.20969512080916106,0.0007745479144897967,7.244528059547681,-0.546537324747921,2.443673261686694,AS51 01-21-16 C5550 Index,2015-12-16,48
2015-10-30,32.0,42.0,40.3,77.0,call,2016-01-21,5550,AS51,5239.439,2015-10-30,0.15191657278960166,0.19703505071002428,0.000728019550233506,6.904035265861735,-0.5521175225310441,2.2559016359380157,AS51 01-21-16 C5550 Index,2015-12-16,47
2015-11-02,23.0,29.0,22.2,77.0,call,2016-01-21,5550,AS51,5165.751,2015-11-02,0.14421014494146242,0.130443096724328,0.0006061404405648459,5.112497787376497,-0.4089633880245938,1.428244509253247,AS51 01-21-16 C5550 Index,2015-12-16,44
2015-11-03,30.0,37.0,38.1,77.0,call,2016-01-21,5550,AS51,5239.215999999999,2015-11-03,0.15201794039831576,0.19202187306381874,0.000734342870047959,6.632245000468134,-0.5604895133777835,2.095002233062146,AS51 01-21-16 C5550 Index,2015-12-16,43
2015-11-04,31.0,37.0,33.5,77.0,call,2016-01-21,5550,AS51,5242.293,2015-11-04,0.14488107974101927,0.18074710920938084,0.0007466134605280463,6.35260437003045,-0.5169868082329774,1.9532681046446212,AS51 01-21-16 C5550 Index,2015-12-16,42
2015-11-05,23.0,29.0,27.9,177.0,call,2016-01-21,5550,AS51,5192.971,2015-11-05,0.15011775259881568,0.15381889963142248,0.0006600254143614386,5.636666859523425,-0.4879374813202313,1.6262338506278722,AS51 01-21-16 C5550 Index,2015-12-16,41
2015-11-06,21.0,26.0,33.6,182.0,call,2016-01-21,5550,AS51,5215.008,2015-11-06,0.1545409530933877,0.17485334566007757,0.0006981685411324701,6.109906272466145,-0.5508915733216937,1.8287090775273778,AS51 01-21-16 C5550 Index,2015-12-16,40
2015-11-09,15.0,21.0,18.9,182.0,call,2016-01-21,5550,AS51,5119.494000000001,2015-11-09,0.15523997750917337,0.1125986131618969,0.0005365794864573392,4.3663818089656825,-0.41993475488104426,1.1150958489813052,AS51 01-21-16 C5550 Index,2015-12-16,37
2015-11-10,10.0,16.0,15.0,162.0,call,2016-01-21,5550,AS51,5099.233,2015-11-10,0.1518218075953618,0.09544251162277666,0.0004920869737815506,3.8319988673431045,-0.36662745876807906,0.9304443712499112,AS51 01-21-16 C5550 Index,2015-12-16,36
2015-11-11,11.0,18.0,16.5,205.0,call,2016-01-21,5550,AS51,5122.624,2015-11-11,0.1506727646508489,0.10416992588069657,0.0005298150770223011,4.074830179573315,-0.39137477648414515,1.005911198082797,AS51 01-21-16 C5550 Index,2015-12-16,35
2015-11-12,14.0,21.0,16.7,207.0,call,2016-01-21,5550,AS51,5125.692,2015-11-12,0.15134484880211968,0.10539279076545979,0.0005354153895921405,4.082899422323751,-0.39987405586026187,1.0039936688737912,AS51 01-21-16 C5550 Index,2015-12-16,34
2015-11-13,6.0,12.0,9.7,217.0,call,2016-01-21,5550,AS51,5051.255,2015-11-13,0.15059169520600782,0.06821921235721969,0.0003972145909105195,2.8852339127525495,-0.2884219406226748,0.6330847120155414,AS51 01-21-16 C5550 Index,2015-12-16,33
2015-11-16,6.0,11.0,7.5,217.0,call,2016-01-21,5550,AS51,5003.818,2015-11-16,0.15641384541673992,0.05445783085520339,0.00033107361200707315,2.3445194577982584,-0.25692443375172924,0.47917279183831896,AS51 01-21-16 C5550 Index,2015-12-16,30
2015-11-17,13.0,20.0,16.5,221.0,call,2016-01-21,5550,AS51,5118.2429999999995,2015-11-17,0.15801333469591045,0.10396886156925304,0.0005278258632736278,3.890869812072633,-0.43204656419854304,0.9182592703126546,AS51 01-21-16 C5550 Index,2015-12-16,29
2015-11-18,11.0,20.0,15.5,273.0,call,2016-01-21,5550,AS51,5133.113,2015-11-18,0.15254505504791735,0.10194982340001242,0.0005416633873549097,3.81747652059341,-0.41477954378155046,0.8904240461892527,AS51 01-21-16 C5550 Index,2015-12-16,28
2015-11-19,27.0,34.0,30.9,652.0,call,2016-01-21,5550,AS51,5242.566,2015-11-19,0.15462071443204453,0.1751068438552292,0.0007635500906584121,5.600679320832826,-0.6166399555054421,1.531174759332938,AS51 01-21-16 C5550 Index,2015-12-16,27
2015-11-20,25.0,33.0,29.3,682.0,call,2016-01-21,5550,AS51,5256.144,2015-11-20,0.14858518843345003,0.17381992196967033,0.0007951905417467608,5.544725618907981,-0.5941671635339931,1.5021369171606502,AS51 01-21-16 C5550 Index,2015-12-16,26
2015-11-23,28.0,35.0,31.4,688.0,call,2016-01-21,5550,AS51,5276.422,2015-11-23,0.1491266563512384,0.18610761654340874,0.000844553583987258,5.667880456244914,-0.6408079078719483,1.5365577264530168,AS51 01-21-16 C5550 Index,2015-12-16,23
2015-11-24,19.0,26.0,21.8,758.0,call,2016-01-21,5550,AS51,5226.389,2015-11-24,0.1475346402850291,0.1420966449933816,0.0007297752197740787,4.673278959166881,-0.5373726825693091,1.145463996031733,AS51 01-21-16 C5550 Index,2015-12-16,22
2015-11-25,15.0,23.0,18.2,759.0,call,2016-01-21,5550,AS51,5193.681,2015-11-25,0.15033624963303346,0.12226435965743436,0.0006555224127627663,4.151296860634746,-0.4987324949634893,0.9632251687290151,AS51 01-21-16 C5550 Index,2015-12-16,21
2015-11-26,18.0,21.0,20.5,759.0,call,2016-01-21,5550,AS51,5210.697,2015-11-26,0.1518297068639511,0.13430700929914083,0.0006966612620038422,4.4062102654823745,-0.5436056955079792,1.0422645288850494,AS51 01-21-16 C5550 Index,2015-12-16,20
2015-11-27,17.0,20.0,18.5,759.0,call,2016-01-21,5550,AS51,5202.584,2015-11-27,0.1508580425090632,0.12518169003588553,0.0006749728784025561,4.1530084772150575,-0.5196037022042045,0.9534864156726341,AS51 01-21-16 C5550 Index,2015-12-16,19
2015-11-30,12.0,16.0,14.1,759.0,call,2016-01-21,5550,AS51,5166.518,2015-11-30,0.15391684906260972,0.10124365385646496,0.00058896907866463,3.4473472458119376,-0.4701109973748887,0.7251181458035668,AS51 01-21-16 C5550 Index,2015-12-16,16
2015-12-01,22.0,26.0,24.4,759.0,call,2016-01-21,5550,AS51,5266.139,2015-12-01,0.14895041972292022,0.16151166380070575,0.0008331150382141506,4.808489290077214,-0.6369309809705733,1.154336615246165,AS51 01-21-16 C5550 Index,2015-12-16,15
2015-12-02,19.0,28.0,25.5,759.0,call,2016-01-21,5550,AS51,5258.339,2015-12-02,0.15525168426063488,0.16344912263600855,0.0008147722637912172,4.7912282319883905,-0.6778689934001522,1.1424258850311049,AS51 01-21-16 C5550 Index,2015-12-16,14
2015-12-03,19.0,23.0,20.7,785.0,call,2016-01-21,5550,AS51,5227.717000000001,2015-12-03,0.15630730885997504,0.13913874062452508,0.000738881593551692,4.2372246273712735,-0.62003077761383,0.9486909596260167,AS51 01-21-16 C5550 Index,2015-12-16,13
2015-12-04,11.0,16.0,12.0,785.0,call,2016-01-21,5550,AS51,5151.607,2015-12-04,0.15759310653307482,0.08989530270389637,0.0005502629959476156,3.0265046616044398,-0.4613626140787752,0.5932343285608916,AS51 01-21-16 C5550 Index,2015-12-16,12
2015-12-07,9.0,12.0,9.7,795.0,call,2016-01-21,5550,AS51,5155.697,2015-12-07,0.15295128874958178,0.07904973099323975,0.0005313730629807164,2.6634656289863807,-0.4214736233549799,0.4905079655334079,AS51 01-21-16 C5550 Index,2015-12-16,9
2015-12-08,7.0,11.0,8.8,795.0,call,2016-01-21,5550,AS51,5108.605,2015-12-08,0.16494182356584852,0.0695479302281126,0.00045609043969169834,2.3667164036475348,-0.4164123017783658,0.4176900761789438,AS51 01-21-16 C5550 Index,2015-12-16,8
2015-12-09,5.0,8.0,6.4,795.0,call,2016-01-21,5550,AS51,5080.4529999999995,2015-12-09,0.16360239336237944,0.05408862355026045,0.00038438695783996925,1.9122239953505586,-0.3427620237255129,0.3161910279621105,AS51 01-21-16 C5550 Index,2015-12-16,7
2015-12-10,2.0,8.0,5.5,850.0,call,2016-01-21,5550,AS51,5037.717000000001,2015-12-10,0.17242644757400796,0.04617997029671694,0.00032811541823719946,1.6521690366460784,-0.32134855295192877,0.26136844108978563,AS51 01-21-16 C5550 Index,2015-12-16,6
2015-12-11,2.0,5.0,3.0,850.0,call,2016-01-21,5550,AS51,5029.45,2015-12-11,0.15854652041352038,0.02956498012217906,0.0002513145793647447,1.1321562832145047,-0.20755482724572138,0.1636580591861707,AS51 01-21-16 C5550 Index,2015-12-16,5
2015-12-14,2.0,4.0,2.1,850.0,call,2016-01-21,5550,AS51,4928.598,2015-12-14,0.18142417008605452,0.020179834607375147,0.0001689786708476221,0.7752906741005587,-0.17748018092052248,0.10135931820485258,AS51 01-21-16 C5550 Index,2015-12-16,2
2015-12-15,1.0,4.0,2.3,850.0,call,2016-01-21,5550,AS51,4909.555,2015-12-15,0.19137632049668835,0.021202735429855547,0.00016994241894576753,0.7946632240338175,-0.19756001737037174,0.10319046143843841,AS51 01-21-16 C5550 Index,2015-12-16,1
2015-12-16,1.0,4.0,3.4,878.0,call,2016-01-21,5550,AS51,5028.447,2015-12-16,0.17256703088836828,0.032455099352898795,0.0002662558662646184,1.1458675014231796,-0.2621786243408883,0.1576097230446108,AS51 01-21-16 C5550 Index,2015-12-16,0
2015-12-17,3.0,6.0,4.2,1063.0,call,2016-01-21,5550,AS51,5102.008,2015-12-17,0.15978565546909332,0.04167633655853692,0.00035262879344411706,1.4064134469652398,-0.30481361325977047,0.19986726270225139,AS51 01-21-16 C5550 Index,2015-12-16,-1
2015-12-18,,6.0,4.4,1173.0,call,2016-01-21,5550,AS51,5106.659000000001,2015-12-18,0.16201661362380995,0.04338567187263748,0.00036418096914079715,1.4332982399922873,-0.32459372424899696,0.20228214463400926,AS51 01-21-16 C5550 Index,2015-12-16,-2
2015-12-21,1.0,3.0,2.9,1173.0,call,2016-01-21,5550,AS51,5109.049,2015-12-21,0.15630957963417708,0.032336169169487394,0.0003108618043530719,1.077213838277076,-0.2589926284844747,0.13784984261740307,AS51 01-21-16 C5550 Index,2015-12-16,-5
2015-12-22,1.0,4.0,2.5,1223.0,call,2016-01-21,5550,AS51,5116.691,2015-12-22,0.15254254982807683,0.029362966288839148,0.0002985209253925453,0.9798792294241383,-0.23768271957766177,0.12143114411786854,AS51 01-21-16 C5550 Index,2015-12-16,-6
2015-12-23,1.0,3.0,2.3,1273.0,call,2016-01-21,5550,AS51,5141.779,2015-12-23,0.14532884222772527,0.028753633474426856,0.0003116698592077921,0.9514337749219134,-0.22714860960594901,0.11563835710692186,AS51 01-21-16 C5550 Index,2015-12-16,-7
2015-12-24,3.0,5.0,4.0,1326.0,call,2016-01-21,5550,AS51,5207.649,2015-12-24,0.14115191387980897,0.04799000774445653,0.0004899054229935288,1.4386249711325079,-0.34359447674775284,0.18864721215154853,AS51 01-21-16 C5550 Index,2015-12-16,-8
2015-12-29,3.0,8.0,8.0,1472.0,call,2016-01-21,5550,AS51,5267.344,2015-12-29,0.1554642844866411,0.08598992590236933,0.0007630449775642953,2.0739539375782936,-0.6664165094132899,0.2803722182474702,AS51 01-21-16 C5550 Index,2015-12-16,-13
2015-12-30,9.0,11.0,9.7,1272.0,call,2016-01-21,5550,AS51,5319.941999999999,2015-12-30,0.14353908409254104,0.10890927868787073,0.0009950809787537863,2.4365324890926643,-0.7507404583976057,0.3433754249147612,AS51 01-21-16 C5550 Index,2015-12-16,-14
2015-12-31,5.0,8.0,5.7,1242.0,call,2016-01-21,5550,AS51,5295.859,2015-12-31,0.13801489109589,0.07373818727452587,0.0007965433939965645,1.7739225109827044,-0.5532280968499232,0.22139583279866173,AS51 01-21-16 C5550 Index,2015-12-16,-15
2016-01-04,4.0,8.0,5.8,1236.0,call,2016-01-21,5550,AS51,5270.475,2016-01-04,0.1649888444028526,0.07069957241676833,0.0007206092400930672,1.53818998549601,-0.7180718663160265,0.17084782443467236,AS51 01-21-16 C5550 Index,2015-12-16,-19
2016-01-05,1.0,2.0,1.7,1652.0,call,2016-01-21,5550,AS51,5184.434,2016-01-05,0.16758652976195873,0.02502248483060309,0.0003214272145129786,0.6346752622931746,-0.3225289616597579,0.05612160925819741,AS51 01-21-16 C5550 Index,2015-12-16,-20
2016-01-06,1.0,,0.4,1656.0,call,2016-01-21,5550,AS51,5123.134,2016-01-06,0.1628310236174074,0.007284578274109671,0.00011932845241841114,0.20958055525384758,-0.11092310531710856,0.015172549574692844,AS51 01-21-16 C5550 Index,2015-12-16,-21
2016-01-07,,1.0,0.5,1656.0,call,2016-01-21,5550,AS51,5010.34,2016-01-07,0.21443555002483822,0.007333225221799135,9.646927210236688e-05,0.19918441519916674,-0.14975143969708743,0.013901022553672539,AS51 01-21-16 C5550 Index,2015-12-16,-22
2016-01-08,,4.0,0.5,1656.0,call,2016-01-21,5550,AS51,4990.839,2016-01-08,0.22983875034139653,0.007148897253334796,9.16866214575873e-05,0.18695058548807655,-0.16255130293790684,0.01252950514647042,AS51 01-21-16 C5550 Index,2015-12-16,-23
2016-01-11,,2.0,0.2,1656.0,call,2016-01-21,5550,AS51,4932.237,2016-01-11,0.26052499855718586,0.003139580160758409,4.48093795284755e-05,0.07780604528806814,-0.1001758204987362,0.004187713269413303,AS51 01-21-16 C5550 Index,2015-12-16,-26
2016-01-12,,1.0,0.6,1656.0,call,2016-01-21,5550,AS51,4925.1320000000005,2016-01-12,0.31232960558334105,0.007650003593525848,8.723197927093419e-05,0.16295747010052103,-0.2798905470168417,0.009142342396912398,AS51 01-21-16 C5550 Index,2015-12-16,-27
2016-01-13,,2.0,0.2,1656.0,call,2016-01-21,5550,AS51,4987.44,2016-01-13,0.2660828228690871,0.0033742713518744877,5.1759969846472734e-05,0.07508675650118217,-0.1235930752296394,0.0036447070490285838,AS51 01-21-16 C5550 Index,2015-12-16,-28
2016-01-14,,3.0,0.6,1656.0,call,2016-01-21,5550,AS51,4909.383,2016-01-14,0.36213778545414804,0.007520739227424165,8.430896676110038e-05,0.14112586366498603,-0.3622394793640556,0.006965899319831377,AS51 01-21-16 C5550 Index,2015-12-16,-29
2016-01-15,,2.0,0.1,1656.0,call,2016-01-21,5550,AS51,4892.8009999999995,2016-01-15,0.33391990668472027,0.0016773722131108303,2.579141371739822e-05,0.03389151237729966,-0.09368562163356425,0.0013326654972626107,AS51 01-21-16 C5550 Index,2015-12-16,-30
2016-01-18,,4.0,0.1,1656.0,call,2016-01-21,5550,AS51,4858.702,2016-01-18,0.49536495449574763,0.0016158806716988362,2.3932269987529695e-05,0.023002661504664214,-0.18931555837931704,0.0006370752864118745,AS51 01-21-16 C5550 Index,2015-12-16,-33
2016-01-19,,2.0,,1656.0,call,2016-01-21,5550,AS51,4903.069,2016-01-19,,,,,,,AS51 01-21-16 C5550 Index,2015-12-16,-34
2016-01-20,,2.0,,1656.0,call,2016-01-21,5550,AS51,4841.526,2016-01-20,,,,,,,AS51 01-21-16 C5550 Index,2015-12-16,-35
2016-01-21,,2.0,,0.0,call,2016-01-21,5550,AS51,4864.004,2016-01-21,,,,,,,AS51 01-21-16 C5550 Index,2015-12-16,-36
2015-11-23,756.0,806.0,790.6,0.0,call,2016-02-18,4500,AS51,5276.422,2015-11-23,0.29516476051155566,0.8617046282983306,0.0002737857951982482,5.3626672631229875,-0.5292292625048567,8.952937026525934,AS51 02-18-16 C4500 Index,2015-12-16,23
2015-11-24,729.0,777.0,738.1,0.0,call,2016-02-18,4500,AS51,5226.389,2015-11-24,0.2784847456019171,0.8608824898690695,0.0002961804690893725,5.308439556524274,-0.48511082338718803,8.862021443277019,AS51 02-18-16 C4500 Index,2015-12-16,22
2015-11-25,691.0,738.0,715.1,0.0,call,2016-02-18,4500,AS51,5193.681,2015-11-25,0.28838563565876757,0.8450946189550091,0.00031349962522961544,5.679201196372317,-0.5984366518181801,8.556011194023396,AS51 02-18-16 C4500 Index,2015-12-16,21
2015-11-26,745.0,758.0,729.4,0.0,call,2016-02-18,4500,AS51,5210.697,2015-11-26,0.28920113325401525,0.8512204686266306,0.00030459368246041324,5.50426003895948,-0.5783736435614276,8.52899625056865,AS51 02-18-16 C4500 Index,2015-12-16,20
2015-11-27,716.0,766.0,712.8,0.0,call,2016-02-18,4500,AS51,5202.584,2015-11-27,0.2720781800939787,0.8629082361894939,0.0003072512507624195,5.14530120491708,-0.47091358830700847,8.587777106701854,AS51 02-18-16 C4500 Index,2015-12-16,19
2015-11-30,661.0,711.0,694.1,0.0,call,2016-02-18,4500,AS51,5166.518,2015-11-30,0.29733631530515403,0.8374877080968981,0.0003269712059788986,5.687880722434106,-0.697730705451674,7.962291109394783,AS51 02-18-16 C4500 Index,2015-12-16,16
2015-12-01,757.0,776.0,767.0,0.0,call,2016-02-18,4500,AS51,5266.139,2015-12-01,0.27264864910350456,0.8867579857457455,0.0002687664082789176,4.398425100586362,-0.37039542358903055,8.447136278670467,AS51 02-18-16 C4500 Index,2015-12-16,15
2015-12-02,722.0,787.0,778.6,0.0,call,2016-02-18,4500,AS51,5258.339,2015-12-02,0.3120063619894195,0.8584504703680222,0.00028101195912587904,5.180684597152959,-0.6587302427217978,7.982549037165817,AS51 02-18-16 C4500 Index,2015-12-16,14
2015-12-03,734.0,748.0,734.4,0.0,call,2016-02-18,4500,AS51,5227.717000000001,2015-12-03,0.2772604754683891,0.8756432972770238,0.00029059821354622653,4.6451838019799085,-0.4562157129964793,8.10760498727558,AS51 02-18-16 C4500 Index,2015-12-16,13
2015-12-04,642.0,656.0,665.4,0.0,call,2016-02-18,4500,AS51,5151.607,2015-12-04,0.27203318110836194,0.857425653481501,0.0003355078013802335,5.043484381598636,-0.5379289034541297,7.811800544727957,AS51 02-18-16 C4500 Index,2015-12-16,12
